journal_id,account_id,latest_entry_id,currency,version,values,recorded_at
01a07757-074f-7882-bc35-1710e26d5cc9,01a07757-076a-7012-8b97-bb680895f24f,01a07757-0d0d-7ed3-9709-f9eb2ece737b,USD,2,"{""pending"": {""entry_id"": ""01a07757-0d0d-7ed3-9709-f9eb2ece737b"", ""cr_balance"": ""0"", ""dr_balance"": ""100"", ""modified_at"": ""2026-09-06T15:29:48.795824Z""}, ""settled"": {""entry_id"": ""01a07757-0d09-7d51-bac0-76a747a9625e"", ""cr_balance"": ""0"", ""dr_balance"": ""100"", ""modified_at"": ""2026-09-06T15:29:48.795824Z""}, ""version"": 2, ""currency"": ""USD"", ""entry_id"": ""01a07757-0d0d-7ed3-9709-f9eb2ece737b"", ""account_id"": ""01a07757-076a-7012-8b97-bb680895f24f"", ""created_at"": ""2026-09-06T15:29:48.795824Z"", ""journal_id"": ""01a07757-074f-7882-bc35-1710e26d5cc9"", ""encumbrance"": {""entry_id"": ""00000000-0000-0000-0000-000000000000"", ""cr_balance"": ""0"", ""dr_balance"": ""0"", ""modified_at"": ""2026-09-06T15:29:48.795824Z""}, ""modified_at"": ""2026-09-06T15:29:48.795824Z""}",2026-09-06 15:29:48.795824+00
01a07757-074f-7882-bc35-1710e26d5cc9,01a07757-076a-7012-8b97-bb77c1312dcd,01a07757-0d09-7d51-bac0-769540dbdf05,BTC,1,"{""pending"": {""entry_id"": ""00000000-0000-0000-0000-000000000000"", ""cr_balance"": ""0"", ""dr_balance"": ""0"", ""modified_at"": ""2026-09-06T15:29:48.795824Z""}, ""settled"": {""entry_id"": ""01a07757-0d09-7d51-bac0-769540dbdf05"", ""cr_balance"": ""1290"", ""dr_balance"": ""0"", ""modified_at"": ""2026-09-06T15:29:48.795824Z""}, ""version"": 1, ""currency"": ""BTC"", ""entry_id"": ""01a07757-0d09-7d51-bac0-769540dbdf05"", ""account_id"": ""01a07757-076a-7012-8b97-bb77c1312dcd"", ""created_at"": ""2026-09-06T15:29:48.795824Z"", ""journal_id"": ""01a07757-074f-7882-bc35-1710e26d5cc9"", ""encumbrance"": {""entry_id"": ""00000000-0000-0000-0000-000000000000"", ""cr_balance"": ""0"", ""dr_balance"": ""0"", ""modified_at"": ""2026-09-06T15:29:48.795824Z""}, ""modified_at"": ""2026-09-06T15:29:48.795824Z""}",2026-09-06 15:29:48.795824+00
01a07757-074f-7882-bc35-1710e26d5cc9,01a07757-076a-7012-8b97-bb77c1312dcd,01a07757-0d0d-7ed3-9709-f9dee857237d,USD,1,"{""pending"": {""entry_id"": ""00000000-0000-0000-0000-000000000000"", ""cr_balance"": ""0"", ""dr_balance"": ""0"", ""modified_at"": ""2026-09-06T15:29:48.795824Z""}, ""settled"": {""entry_id"": ""01a07757-0d0d-7ed3-9709-f9dee857237d"", ""cr_balance"": ""100"", ""dr_balance"": ""0"", ""modified_at"": ""2026-09-06T15:29:48.795824Z""}, ""version"": 1, ""currency"": ""USD"", ""entry_id"": ""01a07757-0d0d-7ed3-9709-f9dee857237d"", ""account_id"": ""01a07757-076a-7012-8b97-bb77c1312dcd"", ""created_at"": ""2026-09-06T15:29:48.795824Z"", ""journal_id"": ""01a07757-074f-7882-bc35-1710e26d5cc9"", ""encumbrance"": {""entry_id"": ""00000000-0000-0000-0000-000000000000"", ""cr_balance"": ""0"", ""dr_balance"": ""0"", ""modified_at"": ""2026-09-06T15:29:48.795824Z""}, ""modified_at"": ""2026-09-06T15:29:48.795824Z""}",2026-09-06 15:29:48.795824+00
01a07757-074f-7882-bc35-1710e26d5cc9,01a07757-076a-7012-8b97-bb77c1312dcd,01a07757-0d0e-7830-a3a6-2a7ecfae31de,USD,2,"{""pending"": {""entry_id"": ""01a07757-0d0e-7830-a3a6-2a7ecfae31de"", ""cr_balance"": ""100"", ""dr_balance"": ""0"", ""modified_at"": ""2026-09-06T15:29:48.795824Z""}, ""settled"": {""entry_id"": ""01a07757-0d0d-7ed3-9709-f9dee857237d"", ""cr_balance"": ""100"", ""dr_balance"": ""0"", ""modified_at"": ""2026-09-06T15:29:48.795824Z""}, ""version"": 2, ""currency"": ""USD"", ""entry_id"": ""01a07757-0d0e-7830-a3a6-2a7ecfae31de"", ""account_id"": ""01a07757-076a-7012-8b97-bb77c1312dcd"", ""created_at"": ""2026-09-06T15:29:48.795824Z"", ""journal_id"": ""01a07757-074f-7882-bc35-1710e26d5cc9"", ""encumbrance"": {""entry_id"": ""00000000-0000-0000-0000-000000000000"", ""cr_balance"": ""0"", ""dr_balance"": ""0"", ""modified_at"": ""2026-09-06T15:29:48.795824Z""}, ""modified_at"": ""2026-09-06T15:29:48.795824Z""}",2026-09-06 15:29:48.795824+00
01a07757-074f-7882-bc35-1710e26d5cc9,01a07757-07d7-7a03-a1f6-6802464349aa,01a07757-0d09-7d51-bac0-769540dbdf05,BTC,1,"{""pending"": {""entry_id"": ""00000000-0000-0000-0000-000000000000"", ""cr_balance"": ""0"", ""dr_balance"": ""0"", ""modified_at"": ""2026-09-06T15:29:48.795824Z""}, ""settled"": {""entry_id"": ""01a07757-0d09-7d51-bac0-769540dbdf05"", ""cr_balance"": ""1290"", ""dr_balance"": ""0"", ""modified_at"": ""2026-09-06T15:29:48.795824Z""}, ""version"": 1, ""currency"": ""BTC"", ""entry_id"": ""01a07757-0d09-7d51-bac0-769540dbdf05"", ""account_id"": ""01a07757-07d7-7a03-a1f6-6802464349aa"", ""created_at"": ""2026-09-06T15:29:48.795824Z"", ""journal_id"": ""01a07757-074f-7882-bc35-1710e26d5cc9"", ""encumbrance"": {""entry_id"": ""00000000-0000-0000-0000-000000000000"", ""cr_balance"": ""0"", ""dr_balance"": ""0"", ""modified_at"": ""2026-09-06T15:29:48.795824Z""}, ""modified_at"": ""2026-09-06T15:29:48.795824Z""}",2026-09-06 15:29:48.795824+00
01a07757-074f-7882-bc35-1710e26d5cc9,01a07757-07d7-7a03-a1f6-6802464349aa,01a07757-0d0d-7ed3-9709-f9dee857237d,USD,1,"{""pending"": {""entry_id"": ""00000000-0000-0000-0000-000000000000"", ""cr_balance"": ""0"", ""dr_balance"": ""0"", ""modified_at"": ""2026-09-06T15:29:48.795824Z""}, ""settled"": {""entry_id"": ""01a07757-0d0d-7ed3-9709-f9dee857237d"", ""cr_balance"": ""100"", ""dr_balance"": ""0"", ""modified_at"": ""2026-09-06T15:29:48.795824Z""}, ""version"": 1, ""currency"": ""USD"", ""entry_id"": ""01a07757-0d0d-7ed3-9709-f9dee857237d"", ""account_id"": ""01a07757-07d7-7a03-a1f6-6802464349aa"", ""created_at"": ""2026-09-06T15:29:48.795824Z"", ""journal_id"": ""01a07757-074f-7882-bc35-1710e26d5cc9"", ""encumbrance"": {""entry_id"": ""00000000-0000-0000-0000-000000000000"", ""cr_balance"": ""0"", ""dr_balance"": ""0"", ""modified_at"": ""2026-09-06T15:29:48.795824Z""}, ""modified_at"": ""2026-09-06T15:29:48.795824Z""}",2026-09-06 15:29:48.795824+00
01a07757-074f-7882-bc35-1710e26d5cc9,01a07757-07d7-7a03-a1f6-6802464349aa,01a07757-0d0e-7830-a3a6-2a7ecfae31de,USD,2,"{""pending"": {""entry_id"": ""01a07757-0d0e-7830-a3a6-2a7ecfae31de"", ""cr_balance"": ""100"", ""dr_balance"": ""0"", ""modified_at"": ""2026-09-06T15:29:48.795824Z""}, ""settled"": {""entry_id"": ""01a07757-0d0d-7ed3-9709-f9dee857237d"", ""cr_balance"": ""100"", ""dr_balance"": ""0"", ""modified_at"": ""2026-09-06T15:29:48.795824Z""}, ""version"": 2, ""currency"": ""USD"", ""entry_id"": ""01a07757-0d0e-7830-a3a6-2a7ecfae31de"", ""account_id"": ""01a07757-07d7-7a03-a1f6-6802464349aa"", ""created_at"": ""2026-09-06T15:29:48.795824Z"", ""journal_id"": ""01a07757-074f-7882-bc35-1710e26d5cc9"", ""encumbrance"": {""entry_id"": ""00000000-0000-0000-0000-000000000000"", ""cr_balance"": ""0"", ""dr_balance"": ""0"", ""modified_at"": ""2026-09-06T15:29:48.795824Z""}, ""modified_at"": ""2026-09-06T15:29:48.795824Z""}",2026-09-06 15:29:48.795824+00
01a07757-074f-7882-bc35-1710e26d5cc9,01a07757-07e9-7981-b193-01454552c62b,01a07757-0d05-7800-8867-ac930d86bcd1,BTC,1,"{""pending"": {""entry_id"": ""00000000-0000-0000-0000-000000000000"", ""cr_balance"": ""0"", ""dr_balance"": ""0"", ""modified_at"": ""2026-09-06T15:29:48.795824Z""}, ""settled"": {""entry_id"": ""01a07757-0d05-7800-8867-ac930d86bcd1"", ""cr_balance"": ""0"", ""dr_balance"": ""1290"", ""modified_at"": ""2026-09-06T15:29:48.795824Z""}, ""version"": 1, ""currency"": ""BTC"", ""entry_id"": ""01a07757-0d05-7800-8867-ac930d86bcd1"", ""account_id"": ""01a07757-07e9-7981-b193-01454552c62b"", ""created_at"": ""2026-09-06T15:29:48.795824Z"", ""journal_id"": ""01a07757-074f-7882-bc35-1710e26d5cc9"", ""encumbrance"": {""entry_id"": ""00000000-0000-0000-0000-000000000000"", ""cr_balance"": ""0"", ""dr_balance"": ""0"", ""modified_at"": ""2026-09-06T15:29:48.795824Z""}, ""modified_at"": ""2026-09-06T15:29:48.795824Z""}",2026-09-06 15:29:48.795824+00
01a07757-074f-7882-bc35-1710e26d5cc9,01a07757-07e9-7981-b193-01454552c62b,01a07757-0d09-7d51-bac0-76a747a9625e,USD,1,"{""pending"": {""entry_id"": ""00000000-0000-0000-0000-000000000000"", ""cr_balance"": ""0"", ""dr_balance"": ""0"", ""modified_at"": ""2026-09-06T15:29:48.795824Z""}, ""settled"": {""entry_id"": ""01a07757-0d09-7d51-bac0-76a747a9625e"", ""cr_balance"": ""0"", ""dr_balance"": ""100"", ""modified_at"": ""2026-09-06T15:29:48.795824Z""}, ""version"": 1, ""currency"": ""USD"", ""entry_id"": ""01a07757-0d09-7d51-bac0-76a747a9625e"", ""account_id"": ""01a07757-07e9-7981-b193-01454552c62b"", ""created_at"": ""2026-09-06T15:29:48.795824Z"", ""journal_id"": ""01a07757-074f-7882-bc35-1710e26d5cc9"", ""encumbrance"": {""entry_id"": ""00000000-0000-0000-0000-000000000000"", ""cr_balance"": ""0"", ""dr_balance"": ""0"", ""modified_at"": ""2026-09-06T15:29:48.795824Z""}, ""modified_at"": ""2026-09-06T15:29:48.795824Z""}",2026-09-06 15:29:48.795824+00
01a07757-074f-7882-bc35-1710e26d5cc9,01a07757-07e9-7981-b193-01454552c62b,01a07757-0d0d-7ed3-9709-f9eb2ece737b,USD,2,"{""pending"": {""entry_id"": ""01a07757-0d0d-7ed3-9709-f9eb2ece737b"", ""cr_balance"": ""0"", ""dr_balance"": ""100"", ""modified_at"": ""2026-09-06T15:29:48.795824Z""}, ""settled"": {""entry_id"": ""01a07757-0d09-7d51-bac0-76a747a9625e"", ""cr_balance"": ""0"", ""dr_balance"": ""100"", ""modified_at"": ""2026-09-06T15:29:48.795824Z""}, ""version"": 2, ""currency"": ""USD"", ""entry_id"": ""01a07757-0d0d-7ed3-9709-f9eb2ece737b"", ""account_id"": ""01a07757-07e9-7981-b193-01454552c62b"", ""created_at"": ""2026-09-06T15:29:48.795824Z"", ""journal_id"": ""01a07757-074f-7882-bc35-1710e26d5cc9"", ""encumbrance"": {""entry_id"": ""00000000-0000-0000-0000-000000000000"", ""cr_balance"": ""0"", ""dr_balance"": ""0"", ""modified_at"": ""2026-09-06T15:29:48.795824Z""}, ""modified_at"": ""2026-09-06T15:29:48.795824Z""}",2026-09-06 15:29:48.795824+00
01a07757-074f-7882-bc35-1710e26d5cc9,01a07757-0bac-70d2-9e52-1dde504f7047,01a07757-0d05-7800-8867-ac930d86bcd1,BTC,1,"{""pending"": {""entry_id"": ""00000000-0000-0000-0000-000000000000"", ""cr_balance"": ""0"", ""dr_balance"": ""0"", ""modified_at"": ""2026-09-06T15:29:48.795824Z""}, ""settled"": {""entry_id"": ""01a07757-0d05-7800-8867-ac930d86bcd1"", ""cr_balance"": ""0"", ""dr_balance"": ""1290"", ""modified_at"": ""2026-09-06T15:29:48.795824Z""}, ""version"": 1, ""currency"": ""BTC"", ""entry_id"": ""01a07757-0d05-7800-8867-ac930d86bcd1"", ""account_id"": ""01a07757-0bac-70d2-9e52-1dde504f7047"", ""created_at"": ""2026-09-06T15:29:48.795824Z"", ""journal_id"": ""01a07757-074f-7882-bc35-1710e26d5cc9"", ""encumbrance"": {""entry_id"": ""00000000-0000-0000-0000-000000000000"", ""cr_balance"": ""0"", ""dr_balance"": ""0"", ""modified_at"": ""2026-09-06T15:29:48.795824Z""}, ""modified_at"": ""2026-09-06T15:29:48.795824Z""}",2026-09-06 15:29:48.795824+00
01a07757-074f-7882-bc35-1710e26d5cc9,01a07757-0bac-70d2-9e52-1dde504f7047,01a07757-0d09-7d51-bac0-769540dbdf05,BTC,2,"{""pending"": {""entry_id"": ""00000000-0000-0000-0000-000000000000"", ""cr_balance"": ""0"", ""dr_balance"": ""0"", ""modified_at"": ""2026-09-06T15:29:48.795824Z""}, ""settled"": {""entry_id"": ""01a07757-0d09-7d51-bac0-769540dbdf05"", ""cr_balance"": ""1290"", ""dr_balance"": ""1290"", ""modified_at"": ""2026-09-06T15:29:48.795824Z""}, ""version"": 2, ""currency"": ""BTC"", ""entry_id"": ""01a07757-0d09-7d51-bac0-769540dbdf05"", ""account_id"": ""01a07757-0bac-70d2-9e52-1dde504f7047"", ""created_at"": ""2026-09-06T15:29:48.795824Z"", ""journal_id"": ""01a07757-074f-7882-bc35-1710e26d5cc9"", ""encumbrance"": {""entry_id"": ""00000000-0000-0000-0000-000000000000"", ""cr_balance"": ""0"", ""dr_balance"": ""0"", ""modified_at"": ""2026-09-06T15:29:48.795824Z""}, ""modified_at"": ""2026-09-06T15:29:48.795824Z""}",2026-09-06 15:29:48.795824+00
01a07757-074f-7882-bc35-1710e26d5cc9,01a07757-0bac-70d2-9e52-1dde504f7047,01a07757-0d09-7d51-bac0-76a747a9625e,USD,1,"{""pending"": {""entry_id"": ""00000000-0000-0000-0000-000000000000"", ""cr_balance"": ""0"", ""dr_balance"": ""0"", ""modified_at"": ""2026-09-06T15:29:48.795824Z""}, ""settled"": {""entry_id"": ""01a07757-0d09-7d51-bac0-76a747a9625e"", ""cr_balance"": ""0"", ""dr_balance"": ""100"", ""modified_at"": ""2026-09-06T15:29:48.795824Z""}, ""version"": 1, ""currency"": ""USD"", ""entry_id"": ""01a07757-0d09-7d51-bac0-76a747a9625e"", ""account_id"": ""01a07757-0bac-70d2-9e52-1dde504f7047"", ""created_at"": ""2026-09-06T15:29:48.795824Z"", ""journal_id"": ""01a07757-074f-7882-bc35-1710e26d5cc9"", ""encumbrance"": {""entry_id"": ""00000000-0000-0000-0000-000000000000"", ""cr_balance"": ""0"", ""dr_balance"": ""0"", ""modified_at"": ""2026-09-06T15:29:48.795824Z""}, ""modified_at"": ""2026-09-06T15:29:48.795824Z""}",2026-09-06 15:29:48.795824+00
01a07757-074f-7882-bc35-1710e26d5cc9,01a07757-0bac-70d2-9e52-1dde504f7047,01a07757-0d0d-7ed3-9709-f9dee857237d,USD,2,"{""pending"": {""entry_id"": ""00000000-0000-0000-0000-000000000000"", ""cr_balance"": ""0"", ""dr_balance"": ""0"", ""modified_at"": ""2026-09-06T15:29:48.795824Z""}, ""settled"": {""entry_id"": ""01a07757-0d0d-7ed3-9709-f9dee857237d"", ""cr_balance"": ""100"", ""dr_balance"": ""100"", ""modified_at"": ""2026-09-06T15:29:48.795824Z""}, ""version"": 2, ""currency"": ""USD"", ""entry_id"": ""01a07757-0d0d-7ed3-9709-f9dee857237d"", ""account_id"": ""01a07757-0bac-70d2-9e52-1dde504f7047"", ""created_at"": ""2026-09-06T15:29:48.795824Z"", ""journal_id"": ""01a07757-074f-7882-bc35-1710e26d5cc9"", ""encumbrance"": {""entry_id"": ""00000000-0000-0000-0000-000000000000"", ""cr_balance"": ""0"", ""dr_balance"": ""0"", ""modified_at"": ""2026-09-06T15:29:48.795824Z""}, ""modified_at"": ""2026-09-06T15:29:48.795824Z""}",2026-09-06 15:29:48.795824+00
